TCCON,OCO2,Time
392.94,415.10654,3793
392.54,415.6834,3794
391.51,415.87354,3795
392.72,415.56595,3796
391.45,415.9096,3797
391.48,414.53296,3798
391.9,415.1394,3799
392.47,415.37817,3800
392.29,415.45004,3801
393.42,415.92557,3802
392.89,416.4594,3803
392.36,417.03763,3804
392.24,416.01,3805
392,414.412,3806
392.22,415.53745,3807
392.74,415.1362,3808
393.14,416.3177,3809
392.39,416.506,3810
392.41,412.4791,3811
391.99,415.78647,3812
392.18,416.52487,3813
392.07,416.15594,3814
392.48,416.56302,3815
392.12,414.23328,3816
392.45,415.72333,3817
393.43,416.02246,3818
392.58,415.92938,3819
392.44,416.80453,3820
392.15,417.1356,3821
392.17,416.1527,3822
392.63,415.05203,3823
391.94,415.8119,3824
392.43,416.1684,3825
392.12,415.65372,3826
391.63,415.94653,3827
391.27,415.92413,3828
391.76,415.6279,3829
391.69,414.60373,3830
391.61,415.16736,3831
392.03,415.27094,3832
391.35,415.8311,3833
391.19,415.31372,3834
391.83,415.498,3835
391.63,416.23962,3836
391.42,415.20435,3837
391.83,417.72815,3838
391.62,415.55402,3839
391.7,415.36295,3840
391.79,415.82944,3841
391.88,416.2154,3842
392.05,416.58212,3843
391.67,415.74847,3844
391.84,414.97525,3845
392,415.82883,3846
391.98,415.8232,3847
391.71,416.7,3848
391.68,416.01694,3849
391.23,414.91507,3850
392.14,415.94897,3851
391.49,415.75238,3852
391.74,416.62247,3853
391.26,415.4407,3854
392.06,416.82645,3855
391.81,415.68115,3856
391.94,416.19174,3857
391.91,415.65756,3858
391.7,415.94592,3859
392.33,415.59845,3860
391.83,416.13522,3861
391.76,417.12357,3862
391.85,418.07022,3863
391.86,415.28467,3864
391.83,415.25357,3865
391.93,416.0428,3866
391.85,415.90216,3867
392.36,415.87552,3868
391.8,415.72394,3869
391.95,415.5095,3870
392.13,416.61176,3871
392.03,415.5036,3872
392.22,415.11832,3873
392.07,415.63223,3874
392.23,414.96017,3875
391.56,416.01093,3876
391.62,416.74762,3877
391.79,415.36972,3878
391.85,415.15442,3879
391.57,415.2119,3880
392.18,415.98566,3881
391.83,415.75626,3882
391.96,416.8566,3883
391.6,415.43457,3884
391.9,415.89728,3885
391.58,415.43375,3886
391.64,415.76135,3887
391.82,415.51544,3888
392.16,415.14923,3889
392.03,416.7712,3890
391.94,415.24313,3891
391.24,415.329,3892
391.69,416.41052,3893
391.88,415.88162,3894
392.06,415.58014,3895
392.14,415.63995,3896
391.97,415.94846,3897
391.71,416.0531,3898
391.8,416.53864,3899
391.87,415.3144,3900
391.64,415.42062,3901
391.39,415.5566,3902
391.68,413.9939,3903
392.03,415.70013,3904
391.65,415.05518,3905
391.96,412.88147,3906
391.9,415.07663,3907
391.72,416.2315,3908
392.03,415.62183,3909
392.06,415.42087,3910
392.14,415.7439,3911
391.56,415.83826,3912
391.27,415.72583,3913
391.58,416.68796,3914
391.53,416.09644,3915
391.85,415.156,3916
391.58,416.0088,3917
391.79,415.7677,3918
391.63,416.02145,3919
391.97,415.8232,3920
391.55,416.56317,3921
391.72,416.6089,3922
391.54,415.30862,3923
391.7,416.11337,3924
391.44,415.25266,3925
391.61,416.00818,3926
391.92,416.00793,3927
391.95,416.20212,3928
392.1,415.9497,3929
391.84,416.12216,3930
392.16,416.23587,3931
391.84,415.7265,3932
391.78,415.84308,3933
391.98,416.0567,3934
391.69,415.33514,3935
391.43,416.01273,3936
391.72,415.28503,3937
391.6,416.2616,3938
391.97,414.86978,3939
391.96,416.09933,3940
391.63,415.6856,3941
392.07,416.87668,3942
391.96,416.6114,3943
392,415.4719,3944
392.08,415.23706,3945
391.94,415.5585,3946
392.14,415.84946,3947
392.23,416.4446,3948
392.28,413.70786,3949
391.59,415.4918,3950
391.89,417.2774,3951
391.48,414.9933,3952
391.65,414.8061,3953
392.11,416.4539,3954
391.96,415.81842,3955
392.02,417.22906,3956
391.73,416.38284,3957
391.42,416.38806,3958
392.19,416.58002,3959
391.67,417.42075,3960
390.38,417.5928,3961
392.32,416.37772,3962
391.85,415.367,3963
391.92,416.89218,3964
391.57,415.90222,3965
391.86,416.11517,3966
391.51,415.6688,3967
391.58,416.96176,3968
391.64,414.43134,3969
391.45,413.62662,3970
392.93,415.1819,3971
392.01,414.59506,3972
391.96,414.20926,3973
391.63,414.51807,3974
392.01,413.03748,3975
391.55,414.7826,3976
391.9,416.3326,3977
391.87,412.9993,3978
391.87,414.449,3979
391.6,415.4457,3980
391.78,414.64523,3981
391.87,415.30795,3982
392.36,416.11774,3983
392.09,413.78186,3984
392.08,413.94513,3985
392.23,414.5102,3986
391.83,414.46506,3987
392.23,414.82047,3988
392.5,413.55652,3989
392.29,415.3631,3990
391.86,415.0981,3991
392.19,413.92853,3992
392.52,415.17755,3993
392.4,415.28308,3994
392.28,415.15488,3995
392.2,414.084,3996
391.88,415.53442,3997
392.78,415.14163,3998
391.54,415.34015,3999
392.17,414.0249,4000
392.63,416.91547,4001
393.1,413.3144,4002
392.64,415.18057,4003
392.65,414.07523,4004
392.82,415.3663,4005
392.82,412.82175,4006
392.72,414.12793,4007
392.73,415.1585,4008
392.58,414.56644,4009
393.3,414.13385,4010
392.92,416.55634,4011
393.15,415.4985,4012
393.58,415.07236,4013
393.19,415.2171,4014
393.22,415.5919,4015
393.14,413.67673,4016
393.46,413.56876,4017
393.77,414.35065,4018
393.52,415.03223,4019
393.59,414.5948,4020
392.92,413.9033,4021
393.71,413.13885,4022
394.13,415.2364,4023
394.31,415.03366,4024
393.94,414.41995,4025
393.22,414.21213,4026
393.82,414.02194,4027
393,415.6106,4028
391.6,414.71915,4029
394.57,414.56802,4030
391.9,413.79617,4031
394.34,415.49463,4032
393.11,414.4878,4033
393.18,415.16104,4034
393.75,414.17218,4035
393.58,414.856,4036
393.86,414.1807,4037
393.75,414.79056,4038
393.7,415.22998,4039
393.43,414.8442,4040
393.18,414.60257,4041
393.6,415.0333,4042
393.83,415.16284,4043
393.92,414.66483,4044
393.75,416.83792,4045
393.44,415.4303,4046
394,414.6586,4047
393.87,414.50488,4048
393.64,416.73123,4049
393.85,414.1782,4050
393.71,414.10556,4051
393.66,416.51477,4052
393.08,414.528,4053
393.78,415.46967,4054
393.63,414.03677,4055
393.87,414.88803,4056
394.1,414.36954,4057
393.42,415.81125,4058
393.4,414.91455,4059
393.57,414.01526,4060
393.74,415.7245,4061
393.65,415.77884,4062
394.11,416.06146,4063
393.77,415.41312,4064
393.67,415.52722,4065
393.54,415.32462,4066
393.62,416.06073,4067
394.08,415.62894,4068
393.93,415.47333,4069
393.42,415.22037,4070
393.02,415.12643,4071
393.62,414.91187,4072
393.53,415.30475,4073
393.91,415.39374,4074
393.3,415.08282,4075
393.72,415.03992,4076
393.52,414.54724,4077
393.89,415.23056,4078
393.03,415.446,4079
393.11,415.13544,4080
393.85,415.8602,4081
393.46,415.10767,4082
393.53,415.18304,4083
393.19,416.51852,4084
393.7,415.09286,4085
393.54,415.61707,4086
393.82,415.47003,4087
393.05,415.03793,4088
393.81,414.61734,4089
393.96,414.11838,4090
393.44,413.93158,4091
393.45,415.69296,4092
393.46,415.51083,4093
392.87,414.95166,4094
393.16,415.68146,4095
393.08,415.23346,4096
393.25,414.62946,4097
392.67,415.74634,4098
393.53,415.1349,4099
392.69,414.85703,4100
392.96,413.77914,4101
392.78,415.08414,4102
393.09,415.17575,4103
393.22,414.8596,4104
393.15,414.91284,4105
393.06,414.8733,4106
392.99,415.98462,4107
393.27,415.61948,4108
392.92,414.38367,4109
393.37,416.17444,4110
393.03,414.86786,4111
393.15,414.75504,4112
392.8,414.56134,4113
393.29,414.72568,4114
393.22,415.4141,4115
392.84,415.20703,4116
392.86,415.4009,4117
393.57,416.00876,4118
392.4,415.7185,4119
393.02,414.43842,4120
393.38,414.55106,4121
393.61,414.54718,4122
393.08,415.52783,4123
393.72,415.8633,4124
393.02,415.72467,4125
394.1,415.44724,4126
393.8,414.25174,4127
393.54,414.21866,4128
393.55,414.58032,4129
393.66,415.93692,4130
393.17,415.91556,4131
394.11,416.41037,4132
393.52,415.69296,4133
393.88,415.2629,4134
393.84,415.259,4135
393.56,415.2169,4136
393.53,414.70126,4137
393.64,414.93744,4138
393.9,415.08066,4139
393.62,415.9125,4140
393.2,416.13315,4141
393.45,415.8439,4142
393.76,415.14246,4143
393.44,415.65942,4144
392.91,413.91855,4145
393.26,413.82025,4146
393.94,415.79495,4147
394.32,416.22778,4148
393.35,415.33423,4149
394.35,415.063,4150
393.51,414.33206,4151
393.93,415.3719,4152
393.31,413.9633,4153
394.01,413.56094,4154
393.41,414.85428,4155
393.29,416.33044,4156
393.58,415.5362,4157
393.38,416.06677,4158
393.45,414.93344,4159
393.97,415.5727,4160
393.09,414.37836,4161
393.14,414.1464,4162
392.97,415.77054,4163
393.67,414.24875,4164
392.99,415.75586,4165
393.43,415.0631,4166
392.97,416.05453,4167
393.25,415.60574,4168
392.93,415.3611,4169
392.96,415.889,4170
392.47,414.9777,4171
392.89,415.95377,4172
393.26,415.30026,4173
392.72,415.67105,4174
393.32,415.27097,4175
392.9,415.16577,4176
392.88,414.50284,4177
393.03,416.08276,4178
392.79,414.99966,4179
392.6,415.85016,4180
392.62,415.7559,4181
393.25,414.60672,4182
393.03,415.20294,4183
392.97,414.9271,4184
392.85,414.24307,4185
392.86,415.3489,4186
392.92,415.32794,4187
392.28,415.73404,4188
392.78,415.19818,4189
392.92,415.97726,4190
392.8,414.3275,4191
392.83,415.82312,4192
392.54,414.40982,4193
392.28,414.83505,4194
392.13,415.4987,4195
392.08,415.62704,4196
393.06,415.73685,4197
392.48,415.7475,4198
392.9,416.2487,4199
392.38,415.89145,4200
392.85,414.68094,4201
392.55,415.37125,4202
393.21,415.15292,4203
393.4,415.86063,4204
392.74,415.71225,4205
392.23,415.5477,4206
392.04,415.93985,4207
392.55,416.05756,4208
392.64,415.4166,4209
392.46,415.32028,4210
392.91,415.4824,4211
392.58,415.97595,4212
392.66,415.1617,4213
392.78,415.817,4214
392.87,415.85803,4215
392.77,416.3477,4216
392.84,415.01566,4217
392.68,415.15527,4218
392.59,415.77533,4219
392.99,416.0156,4220
392.8,415.57654,4221
392.8,415.45023,4222
392.31,415.75864,4223
391.76,415.86624,4224
392.29,415.70462,4225
392.03,415.8332,4226
392.43,414.7856,4227
392.51,414.78064,4228
392.41,414.40082,4229
391.73,415.5607,4230
392.37,415.58032,4231
391.73,415.42963,4232
392.25,415.7253,4233
391.87,415.85114,4234
391.53,414.21158,4235
392.02,414.8138,4236
392.04,414.35065,4237
391.64,415.8959,4238
391.82,416.30032,4239
392.58,415.59286,4240
391.6,415.20972,4241
391.88,415.4255,4242
392.12,415.55225,4243
391.88,415.458,4244
391.98,414.32785,4245
391.65,415.6103,4246
391.69,414.65744,4247
392.16,415.57285,4248
392.04,415.4128,4249
391.74,415.83633,4250
391.75,414.7546,4251
392.5,415.24512,4252
392.42,415.3632,4253
392.01,416.24435,4254
392.03,413.3204,4255
391.21,415.27475,4256
391.95,415.43216,4257
391.91,415.03894,4258
391.76,414.31177,4259
391.96,413.92133,4260
392.4,413.28745,4261
391.13,414.74527,4262
391.68,415.42157,4263
391.87,415.1363,4264
391.52,415.3049,4265
390.73,416.04556,4266
391.45,414.67126,4267
391.82,414.94318,4268
391.55,415.2545,4269
392.17,413.9035,4270
392.04,416.28278,4271
391.07,414.9939,4272
392.05,415.20358,4273
392.38,415.1785,4274
392.37,415.7338,4275
391.64,415.09537,4276
391.92,414.98605,4277
391.71,415.75195,4278
392.08,414.01114,4279
391.64,415.4275,4280
391.77,415.6665,4281
392.22,412.35904,4282
391.97,415.86868,4283
391.95,416.1995,4284
391.68,415.10742,4285
391.79,413.9171,4286
392.4,414.99283,4287
391.77,414.84317,4288
391.73,413.6444,4289
391.87,415.6364,4290
391.73,414.23788,4291
392.11,414.97366,4292
391.23,414.49127,4293
391.79,415.74573,4294
391.93,414.43283,4295
391.53,415.2919,4296
390.92,414.00845,4297
391.74,414.14865,4298
392.06,414.65927,4299
391.86,414.5808,4300
391.4,414.66248,4301
391.53,414.21854,4302
391.69,412.8235,4303
391.19,413.48087,4304
391.63,415.4702,4305
391.22,415.5698,4306
391.72,414.71344,4307
391.49,416.00586,4308
391.66,414.9905,4309
391.37,415.58588,4310
392.2,414.39456,4311
391.37,415.33087,4312
391.15,413.83423,4313
391.48,414.78485,4314
391.32,412.5023,4315
391.72,412.20172,4316
391.55,413.30057,4317
391.54,414.93607,4318
391.77,415.4807,4319
391.73,414.94183,4320
391.06,414.14914,4321
391.14,414.74084,4322
391.68,413.11926,4323
391.62,413.85684,4324
391.12,413.36667,4325
391.4,415.7279,4326
391.14,415.94406,4327
391.66,415.31024,4328
391.41,415.932,4329
391.19,415.78802,4330
391.96,414.25836,4331
390.87,414.7805,4332
391.79,415.08896,4333
391.76,414.25266,4334
392.24,415.10754,4335
391.15,415.4251,4336
391.86,415.39166,4337
391.25,415.811,4338
391.97,412.64648,4339
391.9,414.03738,4340
391.64,415.3915,4341
391.93,415.5683,4342
391.84,415.3406,4343
391.77,415.10217,4344
391.51,415.66617,4345
391.81,414.89798,4346
391.37,412.83936,4347
392.15,413.82074,4348
391.49,415.10095,4349
391.73,414.5548,4350
392.3,413.58374,4351
391.86,414.7855,4352
391.45,414.09717,4353
391.38,414.62152,4354
391.07,415.192,4355
391.99,412.62402,4356
391.77,415.52872,4357
391.99,414.53152,4358
391.87,414.2819,4359
392.56,415.57373,4360
391.81,413.47647,4361
391.73,413.18634,4362
391.8,414.31665,4363
392.31,413.68344,4364
392.46,415.7273,4365
391.54,414.50186,4366
391.32,415.4055,4367
391.71,411.46432,4368
392.02,411.6314,4369
391.89,414.05038,4370
391.62,414.27625,4371
392.03,413.39096,4372
393.82,412.53043,4373
393.66,414.82294,4374
394.38,414.3859,4375
392.4,415.58466,4376
394.06,415.2959,4377
394.09,412.39236,4378
393.89,414.0116,4379
393.49,414.7707,4380
393.22,415.42114,4381
394.16,415.11874,4382
394.76,414.95544,4383
394.79,415.41028,4384
394.26,415.3862,4385
394.27,413.89563,4386
394.6,413.07245,4387
394.58,414.95966,4388
394.76,414.31845,4389
394.68,416.3259,4390
393.97,414.7216,4391
395.08,415.68268,4392
395.44,414.7808,4393
394.64,413.76562,4394
394.45,413.96042,4395
394.71,416.66605,4396
394.09,414.76154,4397
394.66,415.416,4398
394.39,415.54993,4399
394.62,415.11212,4400
393.2,415.7648,4401
394.09,415.35736,4402
394.04,415.3356,4403
394.4,415.04678,4404
393.93,414.46246,4405
393.78,414.8198,4406
394.19,415.329,4407
390.01,415.12234,4408
392.51,416.10883,4409
393.46,414.5443,4410
393.3,415.38266,4411
393.54,414.41794,4412
393.07,415.145,4413
393.12,414.96378,4414
393.3,416.2064,4415
393.32,414.91547,4416
393.49,415.46307,4417
393.27,414.6956,4418
393.52,414.90173,4419
393.17,414.33292,4420
393.28,415.11996,4421
393.42,415.29196,4422
393.06,414.81375,4423
392.87,414.7468,4424
392.69,414.93137,4425
393.43,415.82492,4426
393,416.0659,4427
393.42,414.47247,4428
393.46,412.93088,4429
393.29,414.1946,4430
393.25,415.15118,4431
393.26,414.26172,4432
393.29,414.7044,4433
393.42,416.11847,4434
393.98,415.55405,4435
393.42,415.5357,4436
393.58,415.34778,4437
393.1,413.98676,4438
393.25,415.92126,4439
393.25,415.46033,4440
393.7,415.98865,4441
393.91,416.00726,4442
393.7,416.0344,4443
394.19,416.31827,4444
394.43,415.2784,4445
394.16,414.63974,4446
394.26,415.10675,4447
394.44,414.0007,4448
394.12,414.38477,4449
394.14,414.47974,4450
393.85,416.85492,4451
388.69,416.44006,4452
393.19,416.10913,4453
394.94,416.86026,4454
395.28,416.254,4455
395.61,415.20407,4456
395.82,415.15356,4457
395.11,414.042,4458
396.18,414.52515,4459
395.64,415.17484,4460
395.46,416.11322,4461
395.61,415.20258,4462
396.4,415.6304,4463
395.51,414.56015,4464
395.97,414.92163,4465
395.85,416.6702,4466
395.65,415.30283,4467
396.55,415.59433,4468
395.76,415.31924,4469
396.16,417.1131,4470
396.12,415.9977,4471
396.12,415.34824,4472
396.29,415.84222,4473
394.9,415.33203,4474
396.35,415.70624,4475
396.51,415.6101,4476
395.88,416.5905,4477
395.61,416.82834,4478
395.84,415.60965,4479
395.45,414.6578,4480
395.62,416.26385,4481
396.08,415.67706,4482
395.3,416.14243,4483
394.49,415.40674,4484
395.5,415.00458,4485
392.17,416.61133,4486
395.93,414.73965,4487
396.07,415.70694,4488
395.97,415.00977,4489
394.92,414.57846,4490
395.05,415.81958,4491
395.9,415.5107,4492
394.98,415.6089,4493
395.17,415.94788,4494
395.86,415.34357,4495
396.29,415.02777,4496
395.53,414.39282,4497
395.77,414.82404,4498
395.9,416.51093,4499
395.5,415.06088,4500
396.41,415.64105,4501
395.79,415.91577,4502
395.72,415.8135,4503
395.16,414.8823,4504
395.87,415.36252,4505
394.41,414.86908,4506
394.93,413.77612,4507
395.91,414.18286,4508
395.02,415.41098,4509
394.89,416.0947,4510
394.44,414.01733,4511
395.3,415.75455,4512
395.47,415.87854,4513
394.15,415.22882,4514
395.23,415.9407,4515
394.96,415.5629,4516
394.85,414.63217,4517
395.16,414.68408,4518
394.51,416.54205,4519
394.76,414.6871,4520
394.48,415.21515,4521
394.65,413.45062,4522
394.66,411.0927,4523
394.15,414.76712,4524
394.42,414.0623,4525
394.77,413.63354,4526
394.29,414.37973,4527
394.55,412.8339,4528
394.53,417.18384,4529
394.33,413.4966,4530
395.25,415.2279,4531
395.02,415.35065,4532
394.51,414.22656,4533
394.65,415.2601,4534
394.64,415.2528,4535
394.96,415.0473,4536
395.09,414.54315,4537
394.57,414.54608,4538
394.56,414.82562,4539
394.25,410.45026,4540
394.96,412.86584,4541
394.97,415.30316,4542
394.75,412.26685,4543
394.66,409.84454,4544
394.81,411.18655,4545
394.58,414.80405,4546
395.1,415.9759,4547
394.93,414.53375,4548
394.5,413.2582,4549
394.82,413.0531,4550
394.92,413.94437,4551
394.58,415.87296,4552
394.22,413.97296,4553
394.85,414.6755,4554
394.32,415.82635,4555
394.46,415.3631,4556
395,414.47583,4557
395.11,413.68143,4558
395.45,414.7198,4559
394.14,415.78433,4560
394.86,415.09485,4561
394.4,415.78442,4562
394.89,416.16772,4563
394.48,414.64935,4564
394.69,412.82098,4565
394.37,414.44672,4566
394.85,415.6745,4567
394.12,415.51202,4568
394.68,415.63983,4569
394.42,415.35666,4570
394.85,412.49326,4571
394.47,415.85422,4572
395,415.02286,4573
393.96,415.33188,4574
394.52,415.8372,4575
394.34,415.74692,4576
394.39,416.50613,4577
394.52,415.43768,4578
394.29,416.14893,4579
395,415.66812,4580
394.8,416.5523,4581
394.63,417.41156,4582
394.29,415.003,4583
394.87,415.72464,4584
395.07,414.4169,4585
394.46,415.92206,4586
394.05,415.94138,4587
394.25,416.39383,4588
394.42,416.81845,4589
394.37,415.21063,4590
394.71,414.94675,4591
394.46,416.64578,4592
394.6,415.84906,4593
394.37,416.47086,4594
394.84,417.01758,4595
394.16,415.7888,4596
393.96,415.71484,4597
393.98,416.4196,4598
394.21,415.68048,4599
394.73,415.5007,4600
394.47,415.72006,4601
394.98,416.15985,4602
394.48,415.60715,4603
394.21,416.42776,4604
394.36,415.89304,4605
394.56,415.93015,4606
394.54,415.67154,4607
394.15,415.59705,4608
394.11,415.0826,4609
394.42,415.03452,4610
394.48,415.09592,4611
394.72,415.96933,4612
394.23,414.8172,4613
394.88,415.4144,4614
394.71,415.56067,4615
394.19,415.6876,4616
394.68,415.26294,4617
